,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
6822,TAVFUR,Br.CC(C)(C)[NH2]C123[BH]45[BH]67[BH]89[BH]1%10[BH]81%11[BH]698[BH]746[BH]814[BH]562[BH]%10%1143.c1ccc(P(c2ccccc2)c2ccccc2)cc1,45,1,"[(0, 1), (1, 2), (1, 21), (1, 22), (1, 23), (1, 27), (1, 31)]","[0, 2, 21, 22, 23, 27, 31]","[35, 15, 5, 5, 5, 5, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
6823,TAVGAY,C#NC(C)(C)C.C#NC(C)(C)C.CC(C)(C)NC123[BH]45[BH]67[BH]89[BH]1%10[BH]81%11[BH]698[BH]746[BH]814[BH]562[BH]%10%1143.c1ccc(P(c2ccccc2)c2ccccc2)cc1,45,16,"[(5, 16), (6, 16), (7, 16), (8, 16), (9, 16), (16, 17), (16, 23), (16, 29)]","[5, 6, 7, 8, 9, 17, 23, 29]","[6, 5, 5, 5, 5, 6, 6, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6824,TAVGEC,C#NC(C)(C)C.CC(C)(C)NC123[BH]45[BH]67[BH]89[BH]1%10[BH]81%11[BH]698[BH]746[BH]814[BH]562[BH]%10%1143.c1ccc(P(c2ccccc2)c2ccccc2)cc1,45,16,"[(5, 16), (6, 16), (7, 16), (8, 16), (9, 16), (16, 17), (16, 23)]","[5, 6, 7, 8, 9, 17, 23]","[6, 5, 5, 5, 5, 6, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
6825,TAVJUW,CCP(CC)CC.CCP(CC)CC.CCP(CC)CC.N=C(c1ccccc1)c1ccccc1,45,7,"[(2, 7), (7, 8), (7, 22), (7, 29)]","[2, 8, 22, 29]","[15, 7, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6826,TAYFIM,Cc1c(C)c(C)c(C)c1C.Cl.Cl.c1ccc(P(c2ccccc2)c2ccc3ccc4cccc5ccc2c3c45)cc1,45,1,"[(0, 1), (1, 2), (1, 3), (1, 32), (1, 34), (1, 36), (1, 38), (1, 40)]","[0, 2, 3, 32, 34, 36, 38, 40]","[17, 17, 15, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6827,TAYFOS,Br.Cc1c(C)c(C)c(C)c1C.c1ccc(P(c2ccccc2)c2c3ccc4cccc5c4c3c(cc2)cc5)cc1,45,1,"[(0, 1), (1, 2), (1, 31), (1, 18), (1, 33), (1, 35), (1, 37), (1, 39)]","[0, 2, 31, 18, 33, 35, 37, 39]","[35, 6, 6, 15, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6828,TAYFUY,Cc1c(C)c(C)c(C)c1C.Cl.c1ccc(P(c2ccccc2)c2c3ccc4cccc5c4c3c(cc2)cc5)cc1,45,1,"[(0, 1), (1, 2), (1, 31), (1, 18), (1, 33), (1, 35), (1, 37), (1, 39)]","[0, 2, 31, 18, 33, 35, 37, 39]","[17, 6, 6, 15, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6829,TAYKOU,C#NC(C)(C)C.CCP(CC)CC.CCP(CC)CC.Fc1cc(F)c(F)nc1F.OO,45,7,"[(2, 7), (7, 8), (7, 10), (7, 16), (7, 26), (7, 9)]","[2, 8, 10, 16, 26, 9]","[15, 8, 6, 6, 15, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6830,TAYKUA,C#NC(C)(C)C.CCP(CC)CC.CCP(CC)CC.COO.Fc1cc(F)c(F)nc1F.c1ccncc1,45,7,"[(2, 7), (7, 8), (7, 11), (7, 17), (7, 27), (7, 33)]","[2, 8, 11, 17, 27, 33]","[15, 8, 6, 6, 7, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6831,TAYLAH,C#NC(C)(C)C.CCP(CC)CC.CCP(CC)CC.Cl.Fc1cc(F)c(F)nc1F.OO,45,1,"[(0, 1), (1, 2), (1, 4), (1, 10), (1, 20), (1, 27)]","[0, 2, 4, 10, 20, 27]","[17, 8, 6, 6, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6832,TAYQIX,C#O.Cc1cc(C)c(N2C=CN(Cc3cccc(C(C(=O)[O-])N4C=CN(c5c(C)cc(C)cc5C)C4)n3)C2)c(C)c1,45,22,"[(21, 22), (22, 23), (22, 25), (22, 26)]","[21, 23, 25, 26]","[6, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6833,TAYQOD,C#O.Cc1cc(C)c(N2C=CN(CC3=CC=CC(=C(C=Cc4ccccc4)N4C=CN(c5c(C)cc(C)cc5C)C4)N3)C2)c(C)c1,45,30,"[(29, 30), (30, 31), (30, 33), (30, 34)]","[29, 31, 33, 34]","[6, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6834,TAYWIA,C1=CC2C=CC1C2.CC1CCC(C)P1c1sc2ccccc2c1P1C(C)CCC1C,45,23,"[(6, 23), (16, 23), (23, 24), (23, 25), (23, 29), (23, 30)]","[6, 16, 24, 25, 29, 30]","[15, 15, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6835,TAZVIZ,C1=CNN=C1.Cc1c(C)c(C)c(C)c1C.Cl.Cl,45,1,"[(0, 1), (1, 2), (1, 3), (1, 8), (1, 10), (1, 12), (1, 14), (1, 16)]","[0, 2, 3, 8, 10, 12, 14, 16]","[17, 17, 7, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6836,TBARHC,C#O.C#O.Cl.Cl,45,1,"[(0, 1), (1, 2), (1, 3), (1, 5)]","[0, 2, 3, 5]","[17, 17, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
6837,TBPRUH,CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)P(C(C)(C)C)C(C)(C)C.Cl,45,1,"[(0, 1), (1, 2), (1, 15)]","[0, 2, 15]","[17, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
6838,TCEPRH,CCP(CC)c1ccccc1.CCP(CC)c1ccccc1.CCP(CC)c1ccccc1.Cl.Cl.Cl,45,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 15), (1, 26)]","[0, 2, 3, 4, 15, 26]","[17, 17, 17, 15, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
6839,TEBVEE,Cc1c(C)c(C)c(C)c1C.c1ccc(C(=NN=C(c2ccccc2)c2ccccn2)c2ccccn2)cc1,45,10,"[(1, 10), (2, 10), (4, 10), (6, 10), (8, 10), (10, 11), (10, 19), (10, 32)]","[1, 2, 4, 6, 8, 11, 19, 32]","[6, 6, 6, 6, 6, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
6840,TEBVOO,Cc1c(C)c(C)c(C)c1C.Cl.c1ccc(C(=NN=C(c2ccccn2)c2ccccn2)c2ccccn2)nc1,45,1,"[(0, 1), (1, 2), (1, 30), (1, 29), (1, 32), (1, 34), (1, 36), (1, 38)]","[0, 2, 30, 29, 32, 34, 36, 38]","[17, 7, 6, 7, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
