,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
235,BOPVUY,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,47,33,"[(19, 33), (32, 33), (33, 34), (33, 35)]","[19, 32, 34, 35]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
236,BOPXAH,O=C(S)c1ccccc1.S=c1[nH]c2ccccc2[nH]1.c1ccc(P(c2ccccc2)c2ccccc2)cc1.c1ccc(P(c2ccccc2)c2ccccc2)cc1,47,3,"[(2, 3), (3, 4), (3, 14), (3, 33)]","[2, 4, 14, 33]","[16, 16, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
237,BOQGOE,CC(C)c1cccc(C(C)C)c1N1CCN(c2c(C(C)C)cccc2C(C)C)C1.[N-]=[N+]=N,47,17,"[(16, 17), (17, 18)]","[16, 18]","[6, 7]","['SINGLE', 'SINGLE']",2.0
238,BOQHEV,CN1C=CN(c2ccccc2C#N)C1.CN1C=CN(c2ccccc2C#N)C1,47,6,"[(5, 6), (6, 7)]","[5, 7]","[6, 6]","['SINGLE', 'SINGLE']",2.0
239,BOTQAD,Nc1nc(N)nc(N)n1.Nc1nc(N)nc(N)n1,47,6,"[(5, 6), (6, 7)]","[5, 7]","[7, 7]","['SINGLE', 'SINGLE']",2.0
240,BOYGIG,CC#N.Cc1ccnc(-c2cc(C)ccn2)c1,47,3,"[(2, 3), (3, 4), (3, 17)]","[2, 4, 17]","[7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
241,BOYWOC,CC(=O)O.CN1C=N(CC(O)CO)C2=C1N(C)C(=O)N(C)C2=O,47,19,"[(2, 19), (19, 20)]","[2, 20]","[6, 8]","['SINGLE', 'SINGLE']",2.0
242,BOYWUI,CC(=O)O.CN1C=N(CCCO)C(Cl)=C1Cl,47,12,"[(2, 12), (12, 13)]","[2, 13]","[6, 8]","['SINGLE', 'SINGLE']",2.0
243,BOZWEV,Cc1csc(-c2ccc3c4c(ccc3n2)OC(c2ccccc2)(c2ccccc2)C=C4)n1.O,47,1,"[(0, 1), (1, 2), (1, 33)]","[0, 2, 33]","[8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
244,BPYAGN,c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,47,6,"[(4, 6), (6, 7), (6, 13), (6, 24)]","[4, 7, 13, 24]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
