,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
347,TOWVUZ,Cc1cc(C(C)(C)C)nn1[BH](n1nc(C(C)(C)C)cc1C)n1nc(C(C)(C)C)cc1C.Cl.Cl,71,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 21)]","[0, 2, 3, 11, 21]","[17, 17, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
348,TOWWAG,C.Cc1cc(C(C)(C)C)nn1[BH](n1nc(C(C)(C)C)cc1C)n1nc(C(C)(C)C)cc1C.Cl,71,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 21)]","[0, 2, 3, 11, 21]","[6, 17, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
349,TOWWIO,Cc1cc(C(C)(C)C)nn1[BH](n1nc(C(C)(C)C)cc1C)n1nc(C(C)(C)C)cc1C.I.I,71,1,"[(0, 1), (1, 2), (1, 3), (1, 11), (1, 21)]","[0, 2, 3, 11, 21]","[53, 53, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
350,TUDHUX,CC(C)(C)N[c-]1c([Si](C)(C)C)c(c2ccccc2)c(c2ccccc2)c1[Si](C)(C)C.Cc1c(C)c(C)c(C)c1C.Cl,71,1,"[(0, 1), (1, 2), (1, 32), (1, 26), (1, 27), (1, 34), (1, 36), (1, 38), (1, 40)]","[0, 2, 32, 26, 27, 34, 36, 38, 40]","[17, 6, 6, 6, 7, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
351,TUDLAH,CCO(CC)[Li](Cl)(O1CCCC1)O1CCCC1.C[Si](C)(C)C=C(C(=C[Si](C)(C)C)c1ccccc1)c1ccccc1.Cc1c(C)c(C)c(C)c1C,71,7,"[(6, 7), (7, 8), (7, 32), (7, 17), (7, 34), (7, 36), (7, 38), (7, 40)]","[6, 8, 32, 17, 34, 36, 38, 40]","[17, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
352,TUDLIP,CC(C)(C)C([O-])C(=C(C(=C([SeH])[Si](C)(C)C)c1ccccc1)c1ccccc1)[Si](C)(C)C.Cc1c(C)c(C)c(C)c1C.Cl,71,1,"[(0, 1), (1, 2), (1, 33), (1, 14), (1, 35), (1, 37), (1, 39), (1, 41)]","[0, 2, 33, 14, 35, 37, 39, 41]","[17, 34, 6, 8, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
353,TUVCOD,C[Si](C)(C)N=P(CP(=N[Si](C)(C)C)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1.[H][BH]([H])[H].[H][BH]([H])[H],71,3,"[(0, 3), (2, 3), (3, 4), (3, 5), (3, 9), (3, 7), (3, 8), (3, 11), (3, 29)]","[0, 2, 4, 5, 9, 7, 8, 11, 29]","[1, 1, 1, 1, 6, 1, 1, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
354,TUWTOX,O.O=C(O)c1cccc(CN2CCOCCOCCOCCN(Cc3cccc(C(=O)O)n3)CCOCC2)n1,71,1,"[(0, 1), (1, 2), (1, 11), (1, 23), (1, 26), (1, 35), (1, 38), (1, 39)]","[0, 2, 11, 23, 26, 35, 38, 39]","[8, 8, 7, 7, 8, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
355,UBASOI,COc1ccc(C2=C3C=CC(=C(c4c(C)cc(C)cc4C)C4=CC=C([N-]4)C4=NC(=C(c5c(C)cc(C)cc5C)C5=CC=C2N5)C=C4)N3)cc1.c1cccc1,71,19,"[(18, 19), (19, 20), (19, 40), (19, 41), (19, 30), (19, 42), (19, 43), (19, 44), (19, 45)]","[18, 20, 40, 41, 30, 42, 43, 44, 45]","[7, 7, 7, 6, 7, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
356,UDOGAV,Cc1cb(N([Si](C)(C)C)[Si](C)(C)C)cc(C)c1.Cc1cb(N([Si](C)(C)C)[Si](C)(C)C)cc(C)c1.Cl,71,1,"[(0, 1), (1, 2), (1, 19), (1, 3), (1, 4), (1, 5), (1, 7), (1, 8), (1, 20), (1, 21), (1, 22), (1, 24), (1, 25)]","[0, 2, 19, 3, 4, 5, 7, 8, 20, 21, 22, 24, 25]","[17, 6, 6, 5, 6, 6, 6, 6, 5, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",13.0
357,UFADOU,CCC1=C(CC)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CC)c5CC)C(CC)=C4CC)c(CC)c3CC.c1ccc2cc3c(cc2c1)-c1nc-3nc2[nH]c(nc3nc(nc4[nH]c(n1)c1cc5ccccc5cc41)-c1cc4ccccc4cc1-3)c1cc3ccccc3cc21,71,22,"[(6, 22), (10, 22), (14, 22), (21, 22), (22, 23), (22, 27), (22, 44), (22, 68)]","[6, 10, 14, 21, 23, 27, 44, 68]","[7, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
358,UFIROQ,CC(NC(=O)CN1CCN(CC(=O)NC(C)c2ccccc2)CCN(CC(=O)NC(C)c2ccccc2)CCN(CC(=O)NC(C)c2ccccc2)CC1)c1ccccc1.O,71,1,"[(0, 1), (1, 2), (1, 5), (1, 8), (1, 11), (1, 14), (1, 19), (1, 31), (1, 43)]","[0, 2, 5, 8, 11, 14, 19, 31, 43]","[8, 8, 7, 7, 7, 7, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
359,UGAWAA,C[Si](C)(C)N[Si](C)(C)C.c1ccc(C(c2ccccc2)(c2c3ccccc3c3ccccc23)c2cccc2)cc1,71,9,"[(4, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14), (9, 28), (9, 29), (9, 34), (9, 35), (9, 40)]","[4, 10, 11, 12, 13, 14, 28, 29, 34, 35, 40]","[7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
360,UGUCOR,O.O.O.O.O.O.O.O=S(=O)([O-])O,71,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8)]","[0, 2, 3, 4, 5, 6, 7, 8]","[8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
361,UNETAI,Cl.Cl.Cl.Cl.Cl.O,71,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6)]","[0, 2, 3, 4, 5, 6]","[8, 17, 17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
362,UPACAR,C1CCOC1.C[Si](C)(C)C.C[Si](C)(C)C.Cc1cc(C)n([C-](n2nc(C)cc2C)n2nc(C)cc2C)n1,71,14,"[(4, 14), (8, 14), (14, 15), (14, 20), (14, 25), (14, 30)]","[4, 8, 15, 20, 25, 30]","[7, 7, 6, 6, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
363,UXOLUR,COC(=O)c1ccc(-c2cc(C)cc(-c3ccc(C(=O)OC)cc3N=Cc3c(O)ccc4ccccc34)c2N=Cc2c(O)ccc3ccccc23)c(N=Cc2c(O)ccc3ccccc23)c1.CS(C)=O,71,15,"[(10, 15), (14, 15), (15, 16), (15, 59), (15, 28), (15, 42), (15, 46)]","[10, 14, 16, 59, 28, 42, 46]","[7, 8, 8, 8, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
364,VAKSIJ,c1ccc(Cc2c(Cc3ccccc3)c(Cc3ccccc3)c(Cc3ccccc3)c2Cc2ccccc2)cc1.c1ccccccc1,71,40,"[(7, 40), (8, 40), (16, 40), (24, 40), (32, 40), (40, 41), (40, 42), (40, 43), (40, 44), (40, 45), (40, 46), (40, 47), (40, 48)]","[7, 8, 16, 24, 32, 41, 42, 43, 44, 45, 46, 47, 48]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",13.0
