,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
331,HARBUX,C1COCCOCCOCCOCCOCCO1.CC#N.CC#N.CC#N,82,3,"[(2, 3), (3, 4), (3, 7), (3, 10), (3, 13), (3, 16), (3, 19), (3, 22), (3, 25)]","[2, 4, 7, 10, 13, 16, 19, 22, 25]","[7, 7, 7, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
332,HARCAE,C1COCCOCCOCCOCCO1.C1COCCOCCOCCOCCO1,82,15,"[(2, 15), (5, 15), (8, 15), (11, 15), (14, 15), (15, 16), (15, 19), (15, 22), (15, 25), (15, 28)]","[2, 5, 8, 11, 14, 16, 19, 22, 25, 28]","[8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
333,HASNIY,Cc1cc(C)cc(C)c1.Cc1cc(C)cc(C)c1.Cc1cc(C)cc(C)c1.O=Cc1ccccc1,82,9,"[(5, 9), (9, 10), (9, 18), (9, 27)]","[5, 10, 18, 27]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
334,HEDNIO,c1cc(-c2cccc3ccccc23)cc(-c2cccc3ccccc23)c1.c1cc(-c2cccc3ccccc23)cc(-c2cccc3ccccc23)c1,82,0,"[(0, 1), (0, 27)]","[1, 27]","[6, 6]","['SINGLE', 'SINGLE']",2.0
335,HEDNOU,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc1.c1ccc(-c2cc(-c3ccccc3)cc(-c3ccccc3)c2)cc1,82,0,"[(0, 1), (0, 25)]","[1, 25]","[6, 6]","['SINGLE', 'SINGLE']",2.0
336,HEFHAB,S[PH](S)(c1ccccc1)c1ccccc1.S[PH](S)(c1ccccc1)c1ccccc1,82,3,"[(0, 3), (2, 3), (3, 4), (3, 6)]","[0, 2, 4, 6]","[16, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
337,HEFKUC,c1ccc(CN2CCOCCN(Cc3ccccn3)CCN(Cc3ccccn3)CCOCCN(Cc3ccccn3)CC2)nc1,82,18,"[(2, 18), (5, 18), (8, 18), (11, 18), (14, 18), (17, 18)]","[2, 5, 8, 11, 14, 17]","[7, 7, 8, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
338,HEFLAJ,c1ccc(CN2CCOCCOCCN(Cc3ccccn3)CCOCCOCC2)nc1,82,18,"[(2, 18), (5, 18), (8, 18), (11, 18), (14, 18), (17, 18), (18, 19), (18, 26)]","[2, 5, 8, 11, 14, 17, 19, 26]","[8, 7, 8, 8, 7, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
339,HEFLEN,C1CNCCNCCNCCN1,82,12,"[(2, 12), (5, 12), (8, 12), (11, 12)]","[2, 5, 8, 11]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
340,HEFLIR,C1CNCCOCCNCCNCCOCCN1,82,18,"[(2, 18), (5, 18), (8, 18), (11, 18), (14, 18), (17, 18)]","[2, 5, 8, 11, 14, 17]","[7, 8, 7, 7, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
341,HEFLOX,C1COCCOCCNCCOCCOCCN1.O=Cl(=O)(O)O.O=Cl(=O)(O)O,82,4,"[(3, 4), (4, 5), (4, 6), (4, 11), (4, 10), (4, 14), (4, 17), (4, 20), (4, 23), (4, 26)]","[3, 5, 6, 11, 10, 14, 17, 20, 23, 26]","[8, 8, 8, 7, 8, 8, 8, 7, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",10.0
342,HEFRUJ,c1ccc(CN2CCN(Cc3ccccn3)CCN(Cc3ccccn3)CCN(Cc3ccccn3)CC2)nc1,82,19,"[(2, 19), (5, 19), (8, 19), (11, 19), (18, 19), (19, 20), (19, 27), (19, 34)]","[2, 5, 8, 11, 18, 20, 27, 34]","[7, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
343,HEMSUO,CN(CCc1ccccn1)CC(C)(C)S,82,10,"[(1, 10), (9, 10), (10, 11)]","[1, 9, 11]","[7, 7, 16]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
344,HEQBIO,C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.C[Si](C)(C)N[Si](C)(C)C.Cl,82,1,"[(0, 1), (1, 2), (1, 11), (1, 20)]","[0, 2, 11, 20]","[17, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
345,HERHOB,C1COCCOCCOCCOCCOCCO1.N#CS.N=C=S,82,3,"[(2, 3), (3, 4), (3, 7), (3, 10), (3, 13), (3, 16), (3, 19), (3, 22)]","[2, 4, 7, 10, 13, 16, 19, 22]","[7, 16, 8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
