,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
1549,NEQVUD,O.O.O=C(O)C1CSC(c2ccncc2)=N1.O=C(O)C1CSC(c2ccncc2)=N1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 17), (1, 10), (1, 24)]","[0, 2, 3, 17, 10, 24]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1550,NERGAU,O.O.O.O.O=S(=O)(O)C12CC3CC(CC(C3)C1)C2.O=S(=O)(O)C12CC3CC(CC(C3)C1)C2,48,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 19)]","[0, 2, 3, 4, 5, 19]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1551,NESWOZ,[NH3+]C12CNCCNCC(CO)(CNCCNC1)CNCCNC2,48,17,"[(3, 17), (6, 17), (12, 17), (15, 17), (17, 18), (17, 21)]","[3, 6, 12, 15, 18, 21]","[7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1552,NETHAV,Br.Br.[Br-].[Br-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1553,NETMEE,Br.Br.[Br-].[Br-],48,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1554,NETYUJ,CC(=CC(C)=Nc1c(C(C)C)cccc1C(C)C)Nc1c(C(C)C)cccc1C(C)C,48,13,"[(12, 13), (13, 14)]","[12, 14]","[7, 7]","['SINGLE', 'SINGLE']",2.0
1555,NEWGEC,O.O.c1cc2nc(c1)-c1cccc(n1)-c1cccc(n1)CNCCC[NH2+]CCCNCCCNC2,48,1,"[(0, 1), (1, 2), (1, 3), (1, 15), (1, 22), (1, 28), (1, 35)]","[0, 2, 3, 15, 22, 28, 35]","[8, 8, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",7.0
1556,NEWGEF,O=P(N=C(O)C(Cl)(Cl)Cl)(N1CCCC1)N1CCCC1.O=P(N=C(O)C(Cl)(Cl)Cl)(N1CCCC1)N1CCCC1.O=P(N=C([O-])C(Cl)(Cl)Cl)(N1CCCC1)N1CCCC1,48,8,"[(7, 8), (8, 9), (8, 10), (8, 29), (8, 14), (8, 33)]","[7, 9, 10, 29, 14, 33]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1557,NEWGIJ,O=P(N=C(O)C(Cl)(Cl)Cl)(N1CCCC1)N1CCCC1.O=P(N=C(O)C(Cl)(Cl)Cl)(N1CCCC1)N1CCCC1.O=P(N=C([O-])C(Cl)(Cl)Cl)(N1CCCC1)N1CCCC1,48,8,"[(7, 8), (8, 9), (8, 10), (8, 29), (8, 14), (8, 33)]","[7, 9, 10, 29, 14, 33]","[8, 8, 8, 8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1558,NEWZOH,I.I.O=C(NN=Cc1cccc2cccnc12)c1ccncc1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 6), (1, 16)]","[0, 2, 3, 6, 16]","[53, 53, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1559,NEYRER,O.O.Oc1ccccc1-c1nnn[nH]1.Oc1ccccc1-c1nnn[nH]1,48,1,"[(0, 1), (1, 2), (1, 3), (1, 15), (1, 14), (1, 26)]","[0, 2, 3, 15, 14, 26]","[8, 8, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
