,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
2115,KESLED,CC(=O)O.COc1cccc(C=Nc2ccccc2N=Cc2cccc(OC)c2O)c1O.O,24,1,"[(0, 1), (1, 2), (1, 6), (1, 16), (1, 23), (1, 33)]","[0, 2, 6, 16, 23, 33]","[8, 8, 8, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2116,KETQUV,C#O.C#O.C#O.C#O.c1ccc(Pc2ccccc2)cc1.c1ccc(Pc2ccccc2)cc1,24,2,"[(1, 2), (2, 3), (2, 5), (2, 7), (2, 9), (2, 22)]","[1, 3, 5, 7, 9, 22]","[6, 6, 6, 6, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2117,KETRAC,C#O.C#O.C#O.CSC1Cc2cccc(c2)C(SC)Cc2cccc1c2,24,20,"[(4, 20), (5, 20), (6, 20), (7, 20), (8, 20), (19, 20), (20, 21), (20, 23), (20, 25)]","[4, 5, 6, 7, 8, 19, 21, 23, 25]","[6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",9.0
2118,KETVOV,Cc1cccc(C)c1N=C(CC(C)(C)c1cccc1)c1ccccc1.Cl.Cl,24,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 13)]","[0, 2, 3, 4, 5, 6, 7, 13]","[17, 17, 6, 6, 6, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
2119,KEVLED,C#O.C#O.C#O.C#O.C#O.C=C=C1C=Cc2ccccc2N1CC,24,14,"[(13, 14), (14, 15), (14, 17), (14, 19), (14, 21), (14, 23)]","[13, 15, 17, 19, 21, 23]","[6, 6, 6, 6, 6, 6]","['DOUBLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2120,KEWGIC,C#NC(F)C#N.C#O.C#O.C#O.C#O.C#O,24,6,"[(5, 6), (6, 7), (6, 9), (6, 11), (6, 13), (6, 15)]","[5, 7, 9, 11, 13, 15]","[6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
2121,KEWKOO,C[Si](C)(c1ccccc1)[Si](C)(C)c1cccc1,24,9,"[(3, 9), (4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14)]","[3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
2122,KEWLAB,CC(C)[Si](C)(c1ccccc1)c1cccc1,24,11,"[(5, 11), (6, 11), (7, 11), (8, 11), (9, 11), (10, 11), (11, 12), (11, 13), (11, 14), (11, 15), (11, 16)]","[5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
2123,KEWLOP,c1cccc1.c1ccccc1,24,6,"[(0, 6), (1, 6), (2, 6), (3, 6), (4, 6), (5, 6), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11)]","[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11]","[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",11.0
2124,KEYFAV,C#O.C#O.C#O.C#O.C#O.CC(C)(C)P1P2P3P2P2P1P3P(C(C)(C)C)P2C(C)(C)C,24,16,"[(10, 16), (16, 17), (16, 19), (16, 21), (16, 23), (16, 25)]","[10, 17, 19, 21, 23, 25]","[15, 6, 6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
