,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
1937,XISCEI,CC(C)P(C(C)C)C1234[BH]567[BH]89%10[BH]%11%12%13[BH]85%14[BH]%1158[BH]%12%11%15[BH]9%13%12[BH]%1061[BH]%12%112C5%153(P(C(C)C)C(C)C)[BH]%14784.Cl.Cl,80,1,"[(0, 1), (1, 2), (1, 3), (1, 21)]","[0, 2, 3, 21]","[17, 17, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1938,XIVJOC,Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cccc3ccccc23)c(C)c1.Cc1cc(C)cc([N+](C)(C)C)c1,80,16,"[(15, 16), (16, 17)]","[15, 17]","[6, 6]","['SINGLE', 'SINGLE']",2.0
1939,XIVJUI,Cc1cc(C)c([B-](F)(c2c(C)cc(C)cc2C)c2cccc3ccccc23)c(C)c1.Cc1cc(C)cc([N+](C)(C)C)c1,80,11,"[(10, 11), (11, 12), (11, 22)]","[10, 12, 22]","[9, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
1940,XIYBOX,Cl.Cl.N#Cc1ccccc1OCCN(CCOc1ccccc1C#N)CCOc1ccccc1C#N,80,1,"[(0, 1), (1, 2), (1, 3), (1, 6)]","[0, 2, 3, 6]","[17, 17, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1941,XIYBUD,Cl.Cl.N#Cc1cccc(OCCN(CCOc2cccc(C#N)c2)CCOc2cccc(C#N)c2)c1,80,1,"[(0, 1), (1, 2), (1, 3), (1, 6), (1, 20)]","[0, 2, 3, 6, 20]","[17, 17, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1942,XIYCAK,Cl.Cl.N#Cc1ccc(OCCN(CCOc2ccc(C#N)cc2)CCOc2ccc(C#N)cc2)cc1,80,1,"[(0, 1), (1, 2), (1, 3), (1, 6), (1, 20)]","[0, 2, 3, 6, 20]","[17, 17, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1943,XIYCEO,Cl.Cl.O=[N+]([O-])c1ccc(OCCN(CCOc2ccc([N+](=O)[O-])cc2)CCOc2ccc([N+](=O)[O-])cc2)cc1,80,1,"[(0, 1), (1, 2), (1, 3), (1, 6), (1, 21)]","[0, 2, 3, 6, 21]","[17, 17, 8, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1944,XODLIL,CN(C)c1cccc(N(C)C)c1.CN(C)c1cccc(N(C)C)c1,80,9,"[(8, 9), (9, 10)]","[8, 10]","[6, 6]","['SINGLE', 'SINGLE']",2.0
1945,XOKYAA,I.I.[I-].[I-],80,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1946,XOMQIZ,CP(C)C.CP(C)C.CP(C)C.O=[PH](=O)(O)C(F)(F)F,80,4,"[(1, 4), (4, 5), (4, 13), (4, 17)]","[1, 5, 13, 17]","[15, 8, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1947,XORWAC,C.COC(=O)C1(S)CC(O)C(O)C(C(O)CO)O1,80,1,"[(0, 1), (1, 2)]","[0, 2]","[6, 16]","['SINGLE', 'SINGLE']",2.0
1948,XOTPIF,Br.CC(C)(C)N1C=CN([BH](N2C=CN(C(C)(C)C)C2=S)N2C=CN(C(C)(C)C)C2=S)C1=S,80,1,"[(0, 1), (1, 2), (1, 18), (1, 28)]","[0, 2, 18, 28]","[35, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1949,XOYTOU,C[Si](C)(C)C([Si](C)(C)C)[Si](C)(C)c1ccccn1.Cl,80,1,"[(0, 1), (1, 2)]","[0, 2]","[17, 6]","['SINGLE', 'SINGLE']",2.0
1950,XOYWOX,O=[N+]([O-])O.c1ccc(N=NNc2ccccc2N=NNc2ccccc2)cc1,80,4,"[(3, 4), (4, 5)]","[3, 5]","[8, 7]","['SINGLE', 'SINGLE']",2.0
1951,XPRHGB,Br.CC(C)=O,80,1,"[(0, 1), (1, 2)]","[0, 2]","[35, 6]","['SINGLE', 'SINGLE']",2.0
1952,XUBMEO,CC(c1ccccn1)c1nc2ccccc2nc1-c1ccccn1.Cl.Cl,80,1,"[(0, 1), (1, 2), (1, 3), (1, 10)]","[0, 2, 3, 10]","[17, 17, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1953,XUCWAU,CC(=NN=C(C(=NN=C(C)c1ccccn1)c1ccccc1)c1ccccc1)c1ccccn1.CC(=NN=C(C(=NN=C(C)c1ccccn1)c1ccccc1)c1ccccc1)c1ccccn1,80,22,"[(2, 22), (13, 22), (21, 22), (22, 23), (22, 29), (22, 36), (22, 47), (22, 55)]","[2, 13, 21, 23, 29, 36, 47, 55]","[7, 7, 7, 7, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",8.0
1954,XUCWEY,CC(=NN=C(C(=NN=C(C)c1ccccn1)c1ccccc1)c1ccccc1)c1ccccn1.I.I,80,1,"[(0, 1), (1, 2), (1, 3), (1, 10)]","[0, 2, 3, 10]","[53, 53, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1955,XUFYED,Cn1ccnc1C=NCCN=Cc1nccn1C.Cn1ccnc1C=NCCN=Cc1nccn1C,80,18,"[(7, 18), (10, 18), (18, 19), (18, 22)]","[7, 10, 19, 22]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1956,XUHREY,CC.O=C(O)c1ccccc1S,80,2,"[(1, 2), (2, 3)]","[1, 3]","[6, 16]","['SINGLE', 'SINGLE']",2.0
1957,XULRAY,COc1ccccc1N=NNc1ccccc1OC.COc1ccccc1N=NNc1ccccc1OC,80,19,"[(8, 19), (10, 19), (19, 20), (19, 22)]","[8, 10, 20, 22]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1958,XULREC,COc1ccccc1N=NNc1ccccc1OC.N#CS,80,11,"[(8, 11), (10, 11), (11, 12)]","[8, 10, 12]","[7, 7, 16]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
1959,XULZOW,c1ccc(CN2CCNCCNCCNCC2)cc1,80,12,"[(2, 12), (5, 12), (8, 12), (11, 12)]","[2, 5, 8, 11]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1960,XUQXOY,C1=CN(Cc2c3ccccc3c(CN3C=CN(Cc4ccccn4)C3)c3ccccc23)CN1Cc1ccccn1,80,26,"[(25, 26), (26, 27), (26, 28), (26, 29)]","[25, 27, 28, 29]","[7, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1961,XUTSUC,CNC(=S)NN=C(C(=NNC(=S)NC)c1ccccc1)c1ccccc1.O=[N+]([O-])O.O=[N+]([O-])O,80,4,"[(3, 4), (4, 5), (4, 9), (4, 13), (4, 18), (4, 27)]","[3, 5, 9, 13, 18, 27]","[16, 8, 8, 16, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1962,XUYGUW,C#N.C#N.Nc1ccncc1.Nc1ccncc1,80,7,"[(4, 7), (7, 8), (7, 10), (7, 12)]","[4, 8, 10, 12]","[7, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1963,XUYROY,CC(C)(C)O[Si](S)(OC(C)(C)C)OC(C)(C)C.O=C(O)c1ccccc1,80,7,"[(6, 7), (7, 8)]","[6, 8]","[16, 6]","['SINGLE', 'SINGLE']",2.0
1964,YABXAA,C.N=C(S)NN=C1CCCC1,80,1,"[(0, 1), (1, 2), (1, 6)]","[0, 2, 6]","[6, 16, 7]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
1965,YACGUF,Cl.Cl.NC(=NNC(=S)N1CCCCCC1)c1ccccn1,80,1,"[(0, 1), (1, 2), (1, 3), (1, 6), (1, 14)]","[0, 2, 3, 6, 14]","[17, 17, 16, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1966,YACWUW,c1cc2nc(c1)COc1ccccc1CSCCNCCSCc1ccccc1OC2,80,30,"[(2, 30), (10, 30), (18, 30), (26, 30), (29, 30), (30, 31)]","[2, 10, 18, 26, 29, 31]","[16, 8, 8, 16, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1967,YAHFIW,CCOP(=S)(S)OCC.c1ccccc1,80,6,"[(5, 6), (6, 7)]","[5, 7]","[16, 6]","['SINGLE', 'SINGLE']",2.0
1968,YAHHAU,Cl.Cl.[Cl-].[Cl-],80,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1969,YAJHOG,C.c1ccc(P(CCN(CCP(c2ccccc2)c2ccccc2)CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,80,1,"[(0, 1), (1, 2), (1, 8), (1, 23)]","[0, 2, 8, 23]","[6, 15, 15, 15]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1970,YAKREI,FC(F)F.FC(F)F.c1ncc2nc[nH]c2n1,80,4,"[(1, 4), (4, 5), (4, 14)]","[1, 5, 14]","[6, 7, 6]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
1971,YAMHIE,CCSCCN(CCSCC)Cc1cccc(NC(=O)C(C)(C)C)n1.[O-][Cl+3]([O-])([O-])O,80,11,"[(2, 11), (5, 11), (8, 11), (11, 12), (11, 17), (11, 26)]","[2, 5, 8, 12, 17, 26]","[16, 7, 16, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
1972,YANBIA,Cl[Sb](c1ccccc1)(c1ccccc1)(c1cccc2ccccc12)c1cccc2ccccc12.[Cl-],80,23,"[(22, 23), (23, 24), (23, 25)]","[22, 24, 25]","[6, 17, 6]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
1973,YANBOG,CN(C)c1ccn([Hg+](c2cccc3ccccc23)(c2cccc3ccccc23)n2ccc(N(C)C)cc2)cc1.CN(C)c1ccncc1.c1ccccc1.c1ccccc1,51,20,"[(18, 20), (20, 21), (20, 27), (20, 33), (20, 43)]","[18, 21, 27, 33, 43]","[6, 6, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
1974,YANCEX,c1ccc2c([Hg+](c3cccc4ccccc34)O3CCCC3)cccc2c1.c1ccccc1.c1ccccc1,51,16,"[(14, 16), (16, 17), (16, 23), (16, 29)]","[14, 17, 23, 29]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
1975,YAQHIJ,O=C(S)c1cccs1.O=C(S)c1cccs1,80,3,"[(2, 3), (3, 4)]","[2, 4]","[16, 16]","['SINGLE', 'SINGLE']",2.0
1976,YAVLUE,Br.Cc1cc(C)cc(C)c1,80,1,"[(0, 1), (1, 2)]","[0, 2]","[35, 6]","['SINGLE', 'SINGLE']",2.0
1977,YAWNUF,Cl.Cl.Cl,80,1,"[(0, 1), (1, 2), (1, 3)]","[0, 2, 3]","[17, 17, 17]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
1978,YAWPIY,I.I.[I-].[I-],80,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[53, 53, 53, 53]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
