,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
3049,GEQVOR,c1ccc(-c2nc3c(-c4cccs4)ccc(-c4cccs4)c3[nH]2)nc1.c1ccc(-c2nc3c(-c4cccs4)ccc(-c4cccs4)c3[nH]2)nc1,30,25,"[(15, 25), (24, 25), (25, 26), (25, 50)]","[15, 24, 26, 50]","[7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3050,GEQXEG,COc1ccccc1-c1cccc(-c2ccccn2)n1.Cl.Cl,30,1,"[(0, 1), (1, 2), (1, 3), (1, 14)]","[0, 2, 3, 14]","[17, 17, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3051,GEQXOQ,CN(C)c1ccccc1-c1cccc(-c2ccccn2)n1.Cl.Cl,30,1,"[(0, 1), (1, 2), (1, 3), (1, 14), (1, 21)]","[0, 2, 3, 14, 21]","[17, 17, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
3052,GEQZAG,Cc1c(N=NC2=C(O)OC(C)(C)OC2=O)c(=O)n(-c2ccccc2)n1C.Cc1c(N=NC2=C(O)OC(C)(C)OC2=O)c(=O)n(-c2ccccc2)n1C,30,11,"[(10, 11), (11, 12), (11, 27), (11, 15), (11, 30), (11, 45)]","[10, 12, 27, 15, 30, 45]","[8, 8, 8, 7, 7, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3053,GERLEX,CN(C)CCN(C)C.Cl.[BH3]P(N(CC)CC)N(CC)CC,30,1,"[(0, 1), (1, 2), (1, 10), (1, 7)]","[0, 2, 10, 7]","[17, 7, 15, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
3054,GERTEE,O=C(O)c1cccc(-c2ccccn2)n1.O=C(O)c1cccc(-c2ccccn2)n1,30,3,"[(2, 3), (3, 4), (3, 19), (3, 12), (3, 18), (3, 30)]","[2, 4, 19, 12, 18, 30]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3055,GESLEX,CCCCn1cnn(-c2cccc(-n3ncn(CCCC)c3=S)n2)c1=S.Cl.Cl,30,1,"[(0, 1), (1, 2), (1, 3), (1, 19), (1, 28)]","[0, 2, 3, 19, 28]","[17, 17, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
3056,GETGER,CC(=O)c1ccccc1.CC(=O)c1ccccc1.Cc1ccc(-c2c3nc(c(-c4ccc(C)cc4)c4ccc([nH]4)c(-c4ccc(C)cc4)c4nc(c(-c5ccc(C)cc5)c5ccc2[nH]5)C=C4)C=C3)cc1,30,36,"[(21, 36), (35, 36), (36, 37), (36, 46), (36, 55), (36, 56)]","[21, 35, 37, 46, 55, 56]","[7, 7, 8, 8, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3057,GETNAX,Cc1ccnc(NP(=O)(O)Nc2cc(C)ccn2)c1.Cc1ccnc(NP(=O)(O)Nc2cc(C)ccn2)c1,30,10,"[(4, 10), (9, 10), (10, 11), (10, 30), (10, 21), (10, 29)]","[4, 9, 11, 30, 21, 29]","[7, 8, 8, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
3058,GETZAG,CC1=C(CCO)SC=N1Cc1cnc(C)nc1N.Cl.Cl.Cl,30,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
