,Name,LigandSmiles,Metal,metalposition,metalbonds,metalbondatoms,metalbonatomnr,metalbondtypes,bondorder
4219,QUFDEA,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS.FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,50,22,"[(21, 22), (22, 23), (22, 45), (22, 67)]","[21, 23, 45, 67]","[16, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4220,QUGCIF,Cl.OC(=NN=Cc1cccs1)c1ccccc1.c1ccccc1.c1ccccc1,50,1,"[(0, 1), (1, 2), (1, 18), (1, 24), (1, 5)]","[0, 2, 18, 24, 5]","[17, 8, 6, 6, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4221,QUGGAC,CC(O)=CC(C)=NN=C(O)c1ccncc1.c1ccccc1.c1ccccc1,50,8,"[(4, 8), (7, 8), (8, 9), (8, 10), (8, 16)]","[4, 7, 9, 10, 16]","[7, 8, 8, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4222,QUGHAD,CC(C)c1cc(C(C)C)c(-c2cccc(-c3c(C(C)C)cc(C(C)C)cc3C(C)C)c2)c(C(C)C)c1,50,16,"[(15, 16)]",[15],[6],['SINGLE'],1.0
4223,QUGHIL,CC(C)c1cc(C(C)C)c(c2cccc(c3c(C(C)C)cc(C(C)C)cc3C(C)C)c2)c(C(C)C)c1.Cc1c(C)c(C)c(C)c1C,50,16,"[(15, 16), (16, 17), (16, 23), (16, 25)]","[15, 17, 23, 25]","[6, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4224,QUHCUR,Br.Br.Br.Br.Br.Br,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6)]","[0, 2, 3, 4, 5, 6]","[35, 35, 35, 35, 35, 35]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4225,QUJJOV,C1=Cc2nc1c(-c1ccncc1)c1ccc([nH]1)c(-c1ccncc1)c1nc(c(-c3ccncc3)c3ccc([nH]3)c2-c2ccncc2)C=C1.O=C(O)C1CCCN1.O=C(O)C1CCCN1,50,3,"[(2, 3), (3, 4), (3, 12), (3, 22), (3, 36), (3, 47)]","[2, 4, 12, 22, 36, 47]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4226,QUMSNA,Sc1cccc2cccnc12.c1ccccc1.c1ccccc1.c1ccccc1,50,11,"[(0, 11), (11, 12), (11, 18), (11, 24)]","[0, 12, 18, 24]","[16, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4227,QUPLUL,C#Cc1ccc(-c2ccccc2)cc1.C#Cc1ccc(-c2ccccc2)cc1.C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1,50,14,"[(0, 14), (14, 15), (14, 29), (14, 39), (14, 53), (14, 64)]","[0, 15, 29, 39, 53, 64]","[6, 6, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4228,QUQCOU,CN(C)CC[NH2+]Cc1cc(Br)ccc1[O-].Cl.c1ccccc1.c1ccccc1.c1ccccc1,50,1,"[(0, 1), (1, 2), (1, 17), (1, 23), (1, 29)]","[0, 2, 17, 23, 29]","[17, 8, 6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",5.0
4229,QUQKIY,CC(C)C.CC(C)C.S=C(S)N1CCCC1.S=C(S)N1CCCC1,50,4,"[(1, 4), (4, 5), (4, 13), (4, 21)]","[1, 5, 13, 21]","[6, 16, 16, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4230,QUQKUI,CC1=NN([BH](N2N=C(C)N(C)C2=S)N2N=C(C)N(C)C2=S)C(=S)N1C.Cl.Cl.Cl,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 19), (1, 27)]","[0, 2, 3, 4, 19, 27]","[17, 17, 17, 16, 16, 16]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4231,QURQOL,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1.O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1,50,8,"[(7, 8), (8, 9), (8, 25), (8, 35), (8, 48), (8, 54)]","[7, 9, 25, 35, 48, 54]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4232,QURROM,C1=Cc2nc1c(-c1ccccc1)c1ccc([nH]1)c(-c1ccccc1)c1nc(c(-c3ccccc3)c3ccc([nH]3)c2-c2ccccc2)C=C1.O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1.O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1,50,8,"[(7, 8), (8, 9), (8, 22), (8, 32), (8, 46), (8, 57)]","[7, 9, 22, 32, 46, 57]","[8, 8, 7, 7, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4233,QURTUT,CCCC.CCCC.O.O.On1ccc(c2ccn(O)cc2)cc1.On1ccc(c2ccn(O)cc2)cc1,50,1,"[(0, 1), (1, 2), (1, 3), (1, 7), (1, 11), (1, 25)]","[0, 2, 3, 7, 11, 25]","[8, 8, 6, 6, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4234,QUSYIP,CC(C)c1cccc(C(C)C)c1N1=Cc2cc(C(C)(C)C)cc3c2N2c4c(cc(C(C)(C)C)cc43)C=N(c3c(C(C)C)cccc3C(C)C)[Ca]21O1CCCC1.C[SiH](C)C.C[SiH](C)C.C[SiH](C)C,50,47,"[(38, 47), (47, 48), (47, 52), (47, 56)]","[38, 48, 52, 56]","[20, 14, 14, 14]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4235,QUSYUZ,C(=C(C(=Cc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.c1ccccc1,50,6,"[(3, 6), (6, 7), (6, 16)]","[3, 7, 16]","[6, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
4236,QUSZAG,C(=C(C(=Cc1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1.C[SiH](C)C,50,4,"[(1, 4), (4, 5), (4, 14)]","[1, 5, 14]","[14, 6, 6]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
4237,QUTTIK,CON=C(C)C(=O)O.CON=C(C)C(=O)O.CON=C(C)C(=O)[O-],50,8,"[(7, 8), (8, 9), (8, 17)]","[7, 9, 17]","[8, 8, 8]","['SINGLE', 'SINGLE', 'SINGLE']",3.0
4238,QUVFIY,O=C(O)C(Cc1ccccc1)=NO.O=C(O)C(Cc1ccccc1)=NO,50,13,"[(1, 13), (12, 13), (13, 14), (13, 18)]","[1, 12, 14, 18]","[7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4239,QUVROQ,CC(=NO)C(=O)O.CC(=NO)C(=O)O,50,4,"[(2, 4), (4, 5), (4, 8), (4, 12)]","[2, 5, 8, 12]","[7, 8, 8, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4240,QUWTEI,CC1CC=CC1.Cl.Cl.Cl,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4)]","[0, 2, 3, 4]","[17, 17, 17, 6]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",4.0
4241,QUXCEU,Cc1ccnc(-c2cc(C)ccn2)c1.Cl.Cl.Cl.Cl,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 18)]","[0, 2, 3, 4, 5, 18]","[17, 17, 17, 17, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
4242,QUXCIY,Cc1ccnc(-c2cc(C)ccn2)c1.I.I.I.I,50,1,"[(0, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 18)]","[0, 2, 3, 4, 5, 18]","[53, 53, 53, 53, 7, 7]","['SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE', 'SINGLE']",6.0
